id,breed_primary,age,sex,size,env_children,env_dogs,env_cats,contact_state
45789477,Schnauzer,Young,Male,Small,NA,TRUE,NA,GA
45788717,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45788710,Patterdale Terrier / Fell Terrier,Adult,Female,Medium,NA,NA,NA,GA
45786737,Boxer,Young,Male,Large,TRUE,TRUE,NA,GA
45785145,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45785144,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45784612,Shepherd,Adult,Male,Large,NA,TRUE,NA,GA
45784355,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45784292,Mixed Breed,Adult,Female,Large,NA,NA,NA,GA
45784290,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45783488,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45783417,German Shepherd Dog,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45782435,Staffordshire Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45782437,Staffordshire Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45782144,Rottweiler,Adult,Male,Large,TRUE,TRUE,NA,GA
45778074,German Shepherd Dog,Young,Female,Medium,NA,NA,NA,GA
45778073,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45777680,Pit Bull Terrier,Baby,Female,Small,NA,NA,NA,GA
45777387,Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45777338,Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45776982,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,GA
45776754,Terrier,Adult,Male,Small,TRUE,TRUE,NA,GA
45776572,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45776571,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,GA
45776448,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45776388,Terrier,Young,Female,Medium,NA,NA,NA,GA
45776190,Beagle,Young,Male,Medium,NA,TRUE,NA,GA
45775857,Chow Chow,Adult,Female,Medium,NA,NA,NA,GA
45775858,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45774475,Chow Chow,Adult,Female,Medium,NA,NA,NA,GA
45773936,Mixed Breed,Adult,Male,Medium,NA,TRUE,NA,GA
45773456,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45773022,Labrador Retriever,Adult,Male,Medium,NA,NA,NA,GA
45772759,Labrador Retriever,Adult,Male,Medium,TRUE,TRUE,FALSE,GA
45772215,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45772631,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45772504,Boxer,Adult,Male,Medium,NA,NA,NA,GA
45772081,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45771850,Chow Chow,Young,Female,Medium,TRUE,TRUE,TRUE,GA
45771879,Shepherd,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45771833,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,GA
45771270,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,GA
45771142,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45771141,Mixed Breed,Senior,Male,Medium,TRUE,TRUE,TRUE,GA
45771138,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45770084,Pit Bull Terrier,Young,Male,Medium,FALSE,TRUE,TRUE,GA
45769920,American Bulldog,Young,Male,Large,TRUE,TRUE,FALSE,GA
45768079,Mixed Breed,Adult,Female,Medium,NA,NA,NA,GA
45768078,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45768077,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45767716,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45767727,Mixed Breed,Young,Male,Medium,NA,NA,NA,GA
45767343,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45765755,Chihuahua,Senior,Female,Small,NA,TRUE,NA,GA
45766164,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45765826,Jack Russell Terrier,Young,Female,Small,NA,NA,NA,GA
45765764,Jack Russell Terrier,Young,Male,Small,NA,NA,NA,GA
45765514,Chihuahua,Baby,Female,Small,NA,TRUE,NA,GA
45765516,Chihuahua,Adult,Female,Small,NA,TRUE,NA,GA
45765168,Mixed Breed,Senior,Male,Large,TRUE,TRUE,TRUE,GA
45764932,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45764591,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45764411,Mixed Breed,Young,Male,Medium,NA,NA,NA,GA
45764235,Black Labrador Retriever,Young,Male,Medium,TRUE,TRUE,NA,GA
45764233,Mixed Breed,Young,Male,Medium,NA,NA,NA,GA
45763642,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45763199,Shih Tzu,Senior,Female,Small,TRUE,TRUE,NA,GA
45762161,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45762162,Mastiff,Adult,Male,Extra Large,NA,NA,NA,GA
45762018,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45761792,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45761114,Mixed Breed,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45760851,Labrador Retriever,Young,Male,Medium,NA,NA,NA,GA
45760222,Mixed Breed,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45760193,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45760108,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45760000,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45759407,Mixed Breed,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45758069,Beagle,Baby,Female,Small,NA,NA,NA,GA
45758013,Beagle,Baby,Female,Small,NA,NA,NA,GA
45758002,Collie,Baby,Male,Medium,NA,NA,NA,GA
45756486,Rottweiler,Young,Female,Large,TRUE,TRUE,TRUE,GA
45755476,American Bulldog,Adult,Female,Medium,NA,NA,NA,GA
45755473,American Bulldog,Adult,Female,Medium,NA,NA,NA,GA
45755286,Mixed Breed,Senior,Female,Medium,NA,NA,NA,GA
45755238,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45755110,Beagle,Adult,Male,Small,TRUE,TRUE,TRUE,GA
45755103,Coonhound,Baby,Male,Large,TRUE,TRUE,TRUE,GA
45754712,Pit Bull Terrier,Young,Female,Small,NA,NA,NA,GA
45754653,Staffordshire Bull Terrier,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45754435,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45753399,Cavalier King Charles Spaniel,Adult,Male,Small,FALSE,TRUE,TRUE,GA
45753302,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45752769,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45752766,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45752704,Pointer,Adult,Male,Medium,NA,NA,NA,GA
45752707,Pointer,Adult,Male,Medium,NA,NA,NA,GA
45752277,Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45751428,Labrador Retriever,Adult,Male,Extra Large,NA,TRUE,FALSE,GA
45751315,Hound,Adult,Female,Medium,NA,NA,NA,GA
45750935,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45750159,Pit Bull Terrier,Young,Female,Small,NA,NA,NA,GA
45749740,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45749364,Staffordshire Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45748991,Shepherd,Adult,Female,Medium,TRUE,TRUE,NA,GA
45748404,Jindo,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45748337,Boxer,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45747861,American Bulldog,Senior,Male,Large,NA,NA,NA,GA
45746739,Shepherd,Senior,Male,Large,NA,NA,NA,GA
45744041,Australian Shepherd,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45743889,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45743571,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45743570,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45743541,Patterdale Terrier / Fell Terrier,Adult,Male,Medium,NA,TRUE,FALSE,GA
45743375,Labrador Retriever,Senior,Female,Medium,NA,NA,NA,GA
45743113,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45742112,Mixed Breed,Young,Female,Small,TRUE,TRUE,TRUE,GA
45741643,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45738978,Black Labrador Retriever,Adult,Male,Medium,NA,NA,NA,GA
45738977,Hound,Adult,Female,Medium,NA,NA,NA,GA
45738799,Labrador Retriever,Young,Female,Medium,NA,NA,NA,GA
45737216,Akita,Young,Male,Large,FALSE,FALSE,FALSE,GA
45736964,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45736582,Labrador Retriever,Baby,Male,Medium,NA,NA,NA,GA
45736169,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45735874,Mixed Breed,Senior,Male,Large,TRUE,TRUE,TRUE,GA
45735872,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45735764,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45735345,Mixed Breed,Senior,Male,Large,TRUE,TRUE,TRUE,GA
45734953,Labrador Retriever,Adult,Male,Large,NA,NA,NA,GA
45733870,Siberian Husky,Adult,Male,Large,NA,NA,NA,GA
45733589,German Shepherd Dog,Senior,Female,Large,TRUE,TRUE,TRUE,GA
45733587,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45733019,Shepherd,Adult,Male,Medium,NA,NA,NA,GA
45732922,Labrador Retriever,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45731206,German Shepherd Dog,Baby,Male,Medium,TRUE,TRUE,NA,GA
45729818,Shepherd,Baby,Male,Small,NA,NA,NA,GA
45729813,Hound,Baby,Male,Small,NA,NA,NA,GA
45728925,Blue Lacy,Young,Female,Medium,NA,NA,NA,GA
45728793,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45728770,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45728192,Chihuahua,Adult,Female,Small,NA,NA,NA,GA
45728144,Chihuahua,Adult,Female,Small,NA,NA,NA,GA
45728051,Parson Russell Terrier,Young,Female,Medium,NA,NA,NA,GA
45727572,Chihuahua,Adult,Female,Small,NA,TRUE,TRUE,GA
45727576,Miniature Pinscher,Senior,Female,Small,TRUE,TRUE,TRUE,GA
45727573,Corgi,Baby,Male,Small,TRUE,TRUE,TRUE,GA
45727128,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45727125,Boxer,Senior,Male,Medium,NA,NA,NA,GA
45726895,Shar-Pei,Adult,Male,Medium,NA,NA,NA,GA
45726894,Shar-Pei,Adult,Male,Medium,NA,NA,NA,GA
45726100,Shar-Pei,Adult,Male,Medium,NA,NA,NA,GA
45725684,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45724045,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45723751,Border Collie,Young,Male,Large,NA,NA,NA,GA
45723749,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,GA
45722457,Chow Chow,Adult,Male,Medium,NA,TRUE,TRUE,GA
45722334,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45722332,Mixed Breed,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45721976,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,GA
45721604,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45720931,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45720698,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45720226,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45719882,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45718638,Catahoula Leopard Dog,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45718344,Pug,Adult,Male,Medium,NA,NA,NA,GA
45718263,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45717690,Bull Terrier,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45716809,Labrador Retriever,Adult,Female,Medium,NA,NA,NA,GA
45716365,English Bulldog,Adult,Female,Medium,TRUE,TRUE,FALSE,GA
45716380,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45716256,American Staffordshire Terrier,Adult,Male,Large,TRUE,TRUE,FALSE,GA
45715981,Catahoula Leopard Dog,Baby,Female,Medium,TRUE,TRUE,TRUE,GA
45715956,Labrador Retriever,Senior,Male,Medium,NA,TRUE,NA,GA
45715920,American Staffordshire Terrier,Adult,Female,Medium,TRUE,TRUE,NA,GA
45715833,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45715571,Terrier,Baby,Female,Medium,TRUE,TRUE,NA,GA
45715503,Terrier,Baby,Female,Medium,TRUE,TRUE,NA,GA
45715493,Pit Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,GA
45714925,German Shorthaired Pointer,Adult,Male,Medium,NA,NA,NA,GA
45714263,American Bulldog,Adult,Male,Large,NA,NA,NA,GA
45714794,Mixed Breed,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45714787,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45714422,Patterdale Terrier / Fell Terrier,Adult,Female,Medium,NA,NA,NA,GA
45714188,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45714173,Great Pyrenees,Adult,Female,Large,NA,NA,NA,GA
45714158,Great Pyrenees,Adult,Male,Large,NA,NA,NA,GA
45711663,Australian Shepherd,Young,Female,Medium,TRUE,TRUE,TRUE,GA
45711821,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,GA
45711672,Labrador Retriever,Young,Male,Medium,NA,TRUE,FALSE,GA
45711387,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45710913,Mixed Breed,Adult,Male,Small,NA,NA,NA,GA
45710682,Labrador Retriever,Baby,Female,Small,TRUE,TRUE,NA,GA
45710579,Doberman Pinscher,Adult,Male,Large,NA,NA,NA,GA
45709533,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45709082,Hound,Adult,Male,Large,NA,NA,NA,GA
45708973,Siberian Husky,Adult,Male,Large,NA,NA,NA,GA
45707891,Presa Canario,Adult,Male,Large,NA,NA,NA,GA
45705422,Pit Bull Terrier,Young,Male,Small,NA,NA,NA,GA
45705421,Pit Bull Terrier,Young,Male,Small,NA,NA,NA,GA
45705042,Pointer,Baby,Male,Large,TRUE,TRUE,TRUE,GA
45704752,Rottweiler,Adult,Male,Large,NA,NA,NA,GA
45703373,Shepherd,Young,Female,Medium,NA,NA,NA,GA
45702951,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45702489,Belgian Shepherd / Malinois,Adult,Female,Medium,TRUE,TRUE,NA,GA
45702211,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45700883,American Bulldog,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45700504,Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,NA,GA
45700489,Labrador Retriever,Baby,Female,Medium,TRUE,TRUE,NA,GA
45700376,Labrador Retriever,Young,Female,Medium,TRUE,TRUE,NA,GA
45699836,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45699752,American Bulldog,Adult,Female,Large,NA,NA,NA,GA
45699670,Pit Bull Terrier,Young,Female,Large,NA,NA,NA,GA
45699343,Pit Bull Terrier,Young,Male,Medium,TRUE,TRUE,NA,GA
45698982,Collie,Adult,Male,Medium,NA,TRUE,NA,GA
45698956,Border Collie,Adult,Female,Medium,NA,TRUE,NA,GA
45698042,Border Collie,Adult,Female,Medium,NA,TRUE,NA,GA
45698313,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45698038,Pointer,Young,Female,Medium,NA,TRUE,NA,GA
45698019,Pointer,Young,Female,Medium,NA,TRUE,NA,GA
45697995,Doberman Pinscher,Adult,Male,Medium,NA,TRUE,NA,GA
45697947,Labrador Retriever,Adult,Male,Medium,NA,NA,NA,GA
45697851,Staffordshire Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45695723,Labrador Retriever,Young,Male,Medium,NA,NA,NA,GA
45695079,Terrier,Adult,Female,Medium,NA,TRUE,NA,GA
45695039,Shepherd,Adult,Male,Large,NA,TRUE,NA,GA
45695030,Australian Cattle Dog / Blue Heeler,Young,Male,Medium,NA,TRUE,NA,GA
45695018,Terrier,Adult,Female,Medium,NA,TRUE,NA,GA
45692994,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45692724,Mixed Breed,Adult,Male,Large,NA,NA,NA,GA
45692513,Mixed Breed,Adult,Female,Medium,NA,NA,NA,GA
45692476,Mixed Breed,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45692459,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,NA,GA
45692125,Mixed Breed,Adult,Male,Medium,TRUE,TRUE,NA,GA
45692098,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,NA,GA
45691715,Mixed Breed,Baby,Male,Medium,TRUE,TRUE,NA,GA
45691716,Mixed Breed,Baby,Male,Medium,TRUE,TRUE,NA,GA
45691717,Mixed Breed,Baby,Male,Medium,TRUE,TRUE,NA,GA
45691656,Mixed Breed,Baby,Male,Medium,TRUE,TRUE,NA,GA
45691654,Mixed Breed,Baby,Female,Medium,TRUE,TRUE,NA,GA
45691655,Mixed Breed,Baby,Male,Medium,TRUE,TRUE,NA,GA
45691653,Mixed Breed,Baby,Female,Medium,TRUE,TRUE,NA,GA
45691555,Mixed Breed,Adult,Female,Medium,TRUE,NA,NA,GA
45691556,Mixed Breed,Baby,Female,Medium,TRUE,TRUE,NA,GA
45691359,American Bulldog,Adult,Male,Medium,NA,NA,NA,GA
45691199,Cocker Spaniel,Adult,Male,Medium,NA,NA,NA,GA
45690724,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45690727,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45689460,Hound,Adult,Male,Large,NA,NA,NA,GA
45689335,Boxer,Baby,Male,Medium,TRUE,TRUE,NA,GA
45688480,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45688439,Mixed Breed,Adult,Female,Medium,NA,NA,NA,GA
45688416,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45688402,Mixed Breed,Young,Female,Large,NA,NA,NA,GA
45688231,Boxer,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45687093,Retriever,Young,Female,Medium,NA,TRUE,NA,GA
45686957,American Bulldog,Young,Male,Medium,NA,TRUE,NA,GA
45687021,Mixed Breed,Senior,Female,Medium,TRUE,TRUE,TRUE,GA
45686895,Labrador Retriever,Adult,Male,Large,NA,TRUE,NA,GA
45686847,Labrador Retriever,Young,Male,Medium,NA,TRUE,NA,GA
45686536,Retriever,Young,Female,Medium,NA,TRUE,NA,GA
45686475,Pit Bull Terrier,Young,Male,Medium,NA,TRUE,NA,GA
45686401,Pit Bull Terrier,Young,Male,Medium,NA,TRUE,NA,GA
45686386,Mixed Breed,Young,Female,Large,NA,NA,NA,GA
45686348,Pit Bull Terrier,Young,Female,Medium,TRUE,TRUE,NA,GA
45686174,Beagle,Young,Female,Medium,NA,TRUE,NA,GA
45686173,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45686235,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45685992,Dachshund,Baby,Female,Small,TRUE,TRUE,NA,GA
45686141,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,GA
45686139,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45685893,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45683798,Great Dane,Young,Male,Large,TRUE,TRUE,TRUE,GA
45683673,Cattle Dog,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45683261,Pit Bull Terrier,Adult,Female,Large,NA,NA,NA,GA
45682879,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45682369,Chow Chow,Senior,Male,Large,NA,NA,NA,GA
45681908,Pit Bull Terrier,Young,Male,Large,NA,NA,NA,GA
45681884,Plott Hound,Young,Male,Medium,NA,NA,NA,GA
45681834,Shih Tzu,Senior,Female,Small,TRUE,TRUE,TRUE,GA
45681194,Terrier,Adult,Male,Small,NA,TRUE,TRUE,GA
45680669,Chihuahua,Young,Female,Small,NA,TRUE,NA,GA
45679294,American Bulldog,Young,Female,Medium,NA,NA,NA,GA
45678259,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45677087,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45677085,Mixed Breed,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45677084,Mixed Breed,Senior,Male,Medium,TRUE,TRUE,TRUE,GA
45676682,German Shepherd Dog,Young,Female,Small,NA,NA,NA,GA
45676423,American Bulldog,Adult,Male,Large,NA,NA,NA,GA
45676322,Pit Bull Terrier,Adult,Male,Medium,NA,NA,NA,GA
45676173,American Bulldog,Adult,Male,Large,NA,NA,NA,GA
45675938,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45675494,Mixed Breed,Young,Male,Large,NA,TRUE,NA,GA
45675359,Mixed Breed,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45675022,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45673498,Labrador Retriever,Adult,Male,Large,NA,NA,NA,GA
45672782,American Bulldog,Adult,Male,Medium,TRUE,TRUE,NA,GA
45672515,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45672265,American Staffordshire Terrier,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45672108,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45672107,Mixed Breed,Young,Male,Large,TRUE,TRUE,TRUE,GA
45671927,Labrador Retriever,Adult,Female,Large,NA,NA,NA,GA
45671926,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45671635,Pit Bull Terrier,Adult,Male,Large,NA,NA,NA,GA
45671590,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45671083,Bull Terrier,Adult,Female,Medium,TRUE,TRUE,NA,GA
45670751,Boxer,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45669619,Whippet,Young,Female,Small,NA,NA,NA,GA
45669618,Whippet,Young,Female,Small,NA,NA,NA,GA
45669481,Corgi,Adult,Male,Small,NA,TRUE,FALSE,GA
45642587,Chocolate Labrador Retriever,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45666883,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45666755,Miniature Pinscher,Adult,Male,Small,TRUE,TRUE,NA,GA
45665870,Mixed Breed,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45665082,Boxer,Baby,Male,Medium,TRUE,TRUE,TRUE,GA
45664931,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45664932,Rottweiler,Young,Male,Large,NA,NA,NA,GA
45661875,Pit Bull Terrier,Young,Female,Large,NA,NA,NA,GA
45660694,American Bulldog,Adult,Male,Medium,NA,NA,NA,GA
45660482,Rottweiler,Young,Female,Large,TRUE,TRUE,FALSE,GA
45660323,Shepherd,Young,Female,Medium,NA,FALSE,FALSE,GA
45659716,American Bulldog,Young,Male,Medium,NA,NA,NA,GA
45658057,Mixed Breed,Adult,Female,Medium,TRUE,TRUE,TRUE,GA
45658060,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
45655867,Basset Hound,Adult,Female,Medium,NA,FALSE,NA,GA
45655048,Pit Bull Terrier,Senior,Female,Medium,NA,TRUE,NA,GA
45654681,German Shepherd Dog,Adult,Male,Large,NA,TRUE,FALSE,GA
45654364,Labrador Retriever,Adult,Male,Medium,NA,NA,NA,GA
45654346,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45651998,Collie,Adult,Female,Medium,NA,NA,NA,GA
45645487,American Staffordshire Terrier,Adult,Female,Medium,TRUE,TRUE,NA,GA
45645482,Boxer,Adult,Female,Medium,TRUE,TRUE,FALSE,GA
45645270,Pit Bull Terrier,Adult,Female,Small,NA,NA,NA,GA
45645269,Labrador Retriever,Adult,Male,Large,NA,NA,NA,GA
45644369,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45643140,Pit Bull Terrier,Senior,Male,Large,NA,NA,NA,GA
45642934,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45641952,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45640746,Shepherd,Young,Female,Medium,NA,NA,NA,GA
45640309,Pit Bull Terrier,Young,Male,Medium,TRUE,TRUE,TRUE,GA
45640157,Mixed Breed,Adult,Male,Medium,NA,NA,NA,GA
45639847,Mixed Breed,Adult,Male,Large,NA,NA,NA,GA
45639786,Mixed Breed,Young,Female,Medium,NA,NA,NA,GA
45639832,Labrador Retriever,Young,Male,Medium,TRUE,TRUE,NA,GA
45639566,Pit Bull Terrier,Adult,Male,Medium,TRUE,TRUE,TRUE,GA
45639564,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45639373,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45638585,Labrador Retriever,Adult,Male,Medium,TRUE,TRUE,NA,GA
45637888,Chihuahua,Adult,Female,Small,TRUE,TRUE,TRUE,GA
45634088,German Shepherd Dog,Adult,Male,Medium,NA,NA,NA,GA
45631431,Pit Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45630877,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45629466,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45628961,Mixed Breed,Adult,Male,Large,TRUE,TRUE,TRUE,GA
45626726,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45623347,Labrador Retriever,Senior,Male,Large,TRUE,TRUE,NA,GA
45622834,Dachshund,Adult,Female,Small,NA,TRUE,TRUE,GA
45621112,Chihuahua,Young,Male,Small,NA,NA,NA,GA
45621103,Shepherd,Adult,Male,Large,NA,NA,NA,GA
45621114,American Bulldog,Adult,Male,Medium,NA,NA,NA,GA
45621105,Chihuahua,Young,Female,Small,NA,NA,NA,GA
45621094,Chihuahua,Young,Male,Small,NA,NA,NA,GA
45621095,Shepherd,Adult,Male,Small,NA,NA,NA,GA
45619988,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45619479,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45617968,Pit Bull Terrier,Young,Male,Medium,NA,NA,NA,GA
45616665,Staffordshire Bull Terrier,Young,Female,Medium,NA,NA,NA,GA
45615113,Terrier,Young,Female,Small,NA,NA,NA,GA
45614899,Border Collie,Senior,Male,Medium,NA,NA,NA,GA
45614490,Pit Bull Terrier,Adult,Female,Medium,NA,NA,NA,GA
45613305,Labrador Retriever,Adult,Female,Medium,TRUE,TRUE,NA,GA
45613306,German Shepherd Dog,Young,Female,Medium,NA,TRUE,TRUE,GA
45613047,Mixed Breed,Adult,Female,Large,TRUE,TRUE,TRUE,GA
